112.931	65.673	826.000	86.327	73.877	38.000	27.000	71.785	55.924	2.000
160.996	104.696	695.000	77.702	66.449	35.000	29.000	71.785	55.924	2.000
107.519	159.753	2308.000	98.529	79.087	48.000	62.000	71.785	55.924	2.000
214.493	178.067	3201.000	121.508	92.273	62.000	65.000	71.785	55.924	2.000
109.193	62.691	641.000	98.049	82.105	37.000	21.000	78.409	55.578	4.000
149.833	93.700	450.000	86.224	75.258	34.000	21.000	78.409	55.578	3.000
109.899	116.674	1274.000	103.927	80.664	33.000	44.000	78.409	55.578	2.000
220.741	146.319	4587.000	91.449	76.582	104.000	61.000	78.409	55.578	4.000
230.815	104.385	135.000	137.797	79.030	12.000	16.000	111.750	55.254	1.000
196.405	114.690	274.000	91.995	72.969	14.000	31.000	111.750	55.254	5.000
198.078	184.442	3751.000	99.633	51.906	74.000	71.000	111.750	55.254	2.000
175.802	139.614	3197.000	104.343	53.249	56.000	83.000	114.081	55.760	4.000
229.166	103.366	175.000	122.584	76.970	15.000	17.000	114.081	55.760	1.000
220.500	87.500	2.000	27.750	36.752	2.000	2.000	113.796	54.272	1.000
233.316	103.649	114.000	41.545	44.175	14.000	11.000	113.796	54.272	3.000
110.329	51.977	426.000	56.594	50.294	29.000	18.000	114.506	54.229	2.000
232.284	104.516	95.000	42.933	44.476	15.000	11.000	114.506	54.229	3.000
105.400	39.873	245.000	52.486	49.640	29.000	12.000	114.871	54.457	4.000
233.169	105.143	77.000	36.196	45.371	14.000	8.000	114.871	54.457	3.000
233.227	105.053	75.000	34.687	45.590	14.000	8.000	115.364	54.321	3.000
276.500	142.000	6.000	175.167	10.479	2.000	3.000	115.364	54.321	1.000
232.615	107.231	13.000	15.250	16.312	10.000	2.000	114.423	55.051	1.000
251.383	122.298	47.000	179.917	40.905	5.000	12.000	114.423	55.051	1.000
236.200	110.116	95.000	135.850	76.952	15.000	8.000	114.162	54.913	1.000
225.584	146.740	589.000	103.636	73.516	21.000	40.000	114.162	54.913	5.000
229.626	103.074	163.000	133.769	79.676	13.000	17.000	113.166	55.684	1.000
191.315	109.126	222.000	89.263	77.865	12.000	25.000	113.166	55.684	5.000
161.531	115.915	1972.000	97.642	55.241	49.000	59.000	110.588	55.717	4.000
228.619	101.906	181.000	122.890	76.443	15.000	17.000	110.588	55.717	1.000
145.689	102.764	823.000	75.854	57.836	33.000	32.000	108.663	55.451	2.000
224.820	99.877	122.000	123.196	65.324	14.000	16.000	108.663	55.451	1.000
134.072	83.559	345.000	80.610	71.724	25.000	20.000	112.403	56.445	2.000
219.667	94.860	57.000	166.515	24.670	6.000	11.000	112.403	56.445	1.000
143.594	152.810	3208.000	74.487	45.275	56.000	68.000	112.403	56.445	2.000
130.472	71.804	265.000	83.549	74.345	19.000	16.000	114.478	56.748	2.000
218.150	93.500	80.000	157.750	41.948	8.000	17.000	114.478	56.748	1.000
135.386	125.828	1964.000	66.262	46.036	45.000	53.000	114.478	56.748	2.000
124.683	85.068	1175.000	51.109	43.088	30.000	50.000	107.295	58.974	4.000
121.222	53.500	36.000	19.045	32.260	11.000	4.000	105.778	56.942	1.000
121.922	80.894	462.000	35.397	43.149	25.000	23.000	105.778	56.942	2.000
227.837	193.371	5386.000	142.375	66.165	88.000	89.000	105.778	56.942	2.000
118.754	62.949	566.000	48.448	50.623	21.000	37.000	111.010	56.544	4.000
213.831	89.034	59.000	152.738	35.261	5.000	16.000	111.010	56.544	1.000
198.692	154.281	2984.000	138.034	70.189	66.000	62.000	111.010	56.544	2.000
116.194	55.241	402.000	45.198	51.333	18.000	30.000	111.803	55.829	4.000
178.933	127.478	1858.000	126.704	72.674	51.000	48.000	111.803	55.829	2.000
112.700	49.192	313.000	37.133	43.684	17.000	23.000	112.007	55.414	2.000
215.000	88.667	39.000	170.238	32.108	3.000	14.000	112.007	55.414	1.000
164.874	106.907	1121.000	122.517	72.585	39.000	37.000	112.007	55.414	2.000
109.516	45.164	213.000	24.901	37.603	16.000	17.000	112.747	55.299	2.000
155.617	91.420	705.000	125.616	80.054	28.000	29.000	112.747	55.299	2.000
214.179	86.536	28.000	176.860	37.271	5.000	10.000	112.747	55.299	1.000
103.752	40.960	101.000	11.593	16.078	12.000	9.000	113.351	55.255	2.000
143.989	74.317	435.000	114.752	80.982	23.000	23.000	113.351	55.255	2.000
214.433	89.917	60.000	157.325	47.658	5.000	16.000	113.351	55.255	1.000
101.446	37.982	56.000	9.847	13.488	9.000	8.000	113.959	55.257	2.000
138.349	65.866	307.000	103.063	81.603	20.000	19.000	113.959	55.257	2.000
214.576	89.983	59.000	154.812	45.933	5.000	17.000	113.959	55.257	1.000
99.889	35.778	18.000	15.542	31.390	6.000	4.000	110.065	59.171	1.000
135.476	61.933	105.000	92.915	69.322	13.000	9.000	110.065	59.171	1.000
99.000	34.000	3.000	3.333	4.028	3.000	1.000	103.632	58.457	2.000
169.361	193.160	5228.000	156.561	80.242	73.000	92.000	103.632	58.457	2.000
140.842	125.693	1673.000	144.274	83.312	44.000	46.000	108.629	55.296	2.000
129.691	100.475	974.000	141.349	78.717	34.000	34.000	108.886	54.370	2.000
122.252	82.717	591.000	138.880	81.294	27.000	26.000	109.407	54.230	2.000
114.102	60.786	187.000	124.692	87.895	20.000	12.000	109.988	54.055	2.000
110.249	55.917	193.000	111.415	68.221	16.000	14.000	110.268	53.988	2.000
215.596	90.538	52.000	29.403	38.479	8.000	9.000	110.268	53.988	1.000
106.014	49.110	146.000	88.308	55.014	13.000	13.000	110.182	54.311	2.000
102.735	42.059	34.000	105.044	47.132	9.000	5.000	110.958	54.507	1.000
44.333	178.417	48.000	29.086	40.012	5.000	14.000	112.710	55.850	1.000
48.000	190.500	8.000	14.500	4.000	1.000	8.000	112.710	55.850	1.000
50.500	196.000	2.000	49.500	2.500	2.000	1.000	112.710	55.850	1.000
99.333	34.833	6.000	88.444	19.138	3.000	3.000	103.381	60.010	1.000
55.424	174.571	217.000	72.786	64.239	14.000	25.000	103.381	60.010	1.000
50.412	192.941	17.000	7.556	5.846	3.000	9.000	103.381	60.010	1.000
69.500	192.000	4.000	8.250	6.647	4.000	1.000	103.381	60.010	1.000
174.816	179.513	6436.000	120.550	71.378	89.000	105.000	105.972	58.443	2.000
71.504	177.853	224.000	74.978	70.055	8.000	39.000	105.972	58.443	5.000
152.500	133.934	3167.000	98.474	70.547	59.000	67.000	111.151	57.735	2.000
89.799	172.530	149.000	80.905	68.317	8.000	25.000	111.151	57.735	5.000
140.253	104.808	1776.000	88.485	69.969	42.000	50.000	112.702	57.368	2.000
109.663	174.337	184.000	88.635	71.697	12.000	26.000	112.702	57.368	5.000
102.000	191.500	2.000	6.500	0.500	1.000	2.000	112.702	57.368	1.000
123.000	194.429	7.000	32.000	32.858	4.000	3.000	112.702	57.368	1.000
132.280	85.026	1149.000	89.882	77.653	33.000	42.000	114.332	57.347	2.000
128.769	181.410	268.000	79.154	68.652	10.000	41.000	114.332	57.347	5.000
127.833	71.323	744.000	84.957	78.227	26.000	33.000	116.128	57.633	2.000
149.173	184.527	237.000	76.809	71.218	9.000	46.000	116.128	57.633	5.000
123.976	61.170	500.000	82.051	76.333	22.000	27.000	116.958	57.989	2.000
172.177	184.681	417.000	105.043	73.072	15.000	46.000	116.958	57.989	5.000
120.927	54.715	274.000	70.031	60.066	17.000	21.000	117.871	58.409	2.000
191.590	181.032	502.000	120.262	65.677	20.000	47.000	117.871	58.409	5.000
202.391	196.609	23.000	55.125	62.528	6.000	8.000	117.871	58.409	1.000
119.330	48.026	194.000	60.537	54.584	16.000	17.000	118.853	58.856	2.000
214.522	177.626	605.000	122.437	68.875	20.000	47.000	118.853	58.856	5.000
128.177	75.937	695.000	83.205	61.808	28.000	30.000	113.796	54.272	2.000
184.959	165.806	2909.000	94.552	52.609	64.000	60.000	113.166	55.684	2.000
145.689	102.764	823.000	75.854	57.836	33.000	32.000	108.663	55.451	2.000
224.820	99.877	122.000	123.196	65.324	14.000	16.000	108.663	55.451	1.000
125.894	63.265	170.000	65.866	69.601	17.000	14.000	116.112	57.160	2.000
214.455	89.291	55.000	163.429	36.649	7.000	12.000	116.112	57.160	1.000
129.301	105.484	1309.000	57.384	45.780	36.000	42.000	116.112	57.160	2.000
118.754	62.949	566.000	48.448	50.623	21.000	37.000	111.010	56.544	4.000
213.831	89.034	59.000	152.738	35.261	5.000	16.000	111.010	56.544	1.000
198.692	154.281	2984.000	138.034	70.189	66.000	62.000	111.010	56.544	2.000
110.889	47.240	262.000	32.112	40.992	16.000	20.000	112.324	55.295	2.000
159.795	98.243	916.000	125.898	76.334	33.000	34.000	112.324	55.295	2.000
215.258	89.226	62.000	155.969	47.035	6.000	16.000	112.324	55.295	1.000
233.792	107.958	24.000	157.950	0.589	10.000	4.000	102.471	59.960	1.000
116.938	160.723	1510.000	148.051	86.178	43.000	40.000	102.471	59.960	3.000
118.751	202.423	659.000	92.094	72.383	48.000	17.000	102.471	59.960	3.000
116.660	82.202	1081.000	107.298	67.598	25.000	63.000	114.520	59.169	4.000
175.946	120.958	2340.000	53.330	50.876	53.000	55.000	114.520	59.169	2.000
233.323	105.952	62.000	159.256	1.792	10.000	9.000	114.520	59.169	1.000
109.316	114.737	19.000	14.143	7.477	14.000	2.000	114.520	59.169	1.000
138.096	78.301	1653.000	65.982	51.740	61.000	49.000	101.369	58.112	4.000
234.500	107.000	6.000	141.667	0.471	6.000	1.000	101.369	58.112	1.000
139.248	67.259	290.000	31.764	47.718	22.000	16.000	109.341	56.024	2.000
217.463	136.388	2494.000	122.609	71.873	55.000	59.000	109.341	56.024	2.000
101.446	37.982	56.000	9.847	13.488	9.000	8.000	113.959	55.257	1.000
138.349	65.866	307.000	103.063	81.603	20.000	19.000	113.959	55.257	2.000
214.576	89.983	59.000	154.812	45.933	5.000	17.000	113.959	55.257	1.000
212.794	91.366	131.000	83.085	58.640	10.000	20.000	108.558	56.113	1.000
148.449	142.966	2348.000	147.754	83.948	53.000	55.000	108.558	56.113	2.000
122.252	82.717	591.000	138.880	81.294	27.000	26.000	109.407	54.230	2.000
107.987	52.316	155.000	105.168	58.220	14.000	14.000	110.074	54.193	2.000
63.000	159.000	1.000	247.000	0.000	1.000	1.000	102.509	59.531	1.000
62.000	161.000	1.000	217.000	0.000	1.000	1.000	102.509	59.531	1.000
64.716	181.691	243.000	73.956	57.943	16.000	30.000	102.509	59.531	1.000
52.000	194.500	4.000	13.500	6.576	1.000	4.000	102.509	59.531	1.000
140.253	104.808	1776.000	88.485	69.969	42.000	50.000	112.702	57.368	2.000
109.663	174.337	184.000	88.635	71.697	12.000	26.000	112.702	57.368	1.000
102.000	191.500	2.000	6.500	0.500	1.000	2.000	112.702	57.368	1.000
123.000	194.429	7.000	32.000	32.858	4.000	3.000	112.702	57.368	1.000
125.409	65.684	623.000	84.857	79.238	24.000	30.000	116.482	57.906	2.000
159.765	187.694	85.000	30.735	38.467	13.000	9.000	116.482	57.906	1.000
167.500	193.500	2.000	25.000	6.442	2.000	2.000	116.482	57.906	1.000
149.500	203.200	10.000	26.056	22.382	3.000	6.000	116.482	57.906	1.000
172.600	201.000	5.000	41.444	44.395	3.000	3.000	116.482	57.906	1.000
119.330	48.026	194.000	60.537	54.584	16.000	17.000	118.853	58.856	2.000
214.522	177.626	605.000	122.437	68.875	20.000	47.000	118.853	58.856	5.000
114.500	39.625	40.000	14.873	23.580	11.000	5.000	115.381	58.013	1.000
257.881	175.660	253.000	98.660	71.723	18.000	24.000	115.381	58.013	5.000
294.446	172.250	56.000	100.235	53.564	14.000	7.000	114.068	57.576	1.000
189.038	116.235	1246.000	110.062	72.134	46.000	38.000	114.469	59.142	2.000
153.093	68.057	334.000	91.952	68.640	20.000	20.000	115.756	58.577	2.000
135.500	51.000	12.000	3.000	3.162	12.000	1.000	113.081	57.772	1.000
136.506	152.571	2539.000	84.004	50.614	49.000	63.000	111.934	59.235	2.000
126.636	91.233	687.000	52.463	51.922	29.000	28.000	112.781	58.296	2.000
224.816	97.931	533.000	75.974	57.655	40.000	30.000	112.781	58.296	3.000
118.660	68.516	430.000	70.085	61.538	22.000	24.000	113.079	57.664	2.000
221.924	95.872	712.000	87.159	60.960	47.000	32.000	113.079	57.664	3.000
101.000	90.500	6.000	26.833	3.848	1.000	6.000	113.079	57.664	1.000
110.000	57.250	36.000	1.167	2.260	12.000	5.000	112.657	57.442	1.000
211.768	90.522	1192.000	113.493	58.799	66.000	42.000	112.657	57.442	4.000
137.000	85.500	6.000	20.833	3.287	1.000	6.000	112.657	57.442	1.000
102.603	43.233	116.000	28.159	30.656	12.000	11.000	112.724	56.867	2.000
182.617	75.153	694.000	57.433	47.521	43.000	22.000	112.724	56.867	2.000
227.736	99.039	492.000	151.406	21.728	34.000	29.000	112.724	56.867	1.000
97.831	37.585	65.000	22.000	24.579	9.000	8.000	112.407	56.482	2.000
169.219	70.198	192.000	39.674	43.456	22.000	12.000	112.407	56.482	3.000
227.966	99.202	475.000	150.705	21.626	34.000	29.000	112.407	56.482	1.000
99.000	34.500	6.000	19.167	11.006	3.000	2.000	108.545	56.105	1.000
163.000	63.000	1.000	1.000	0.000	1.000	1.000	108.545	56.105	1.000
159.000	64.000	1.000	0.000	0.000	1.000	1.000	108.545	56.105	1.000
227.912	99.248	464.000	148.580	20.930	33.000	29.000	108.545	56.105	1.000
112.818	206.409	22.000	119.667	18.267	6.000	5.000	108.545	56.105	1.000
228.100	99.884	438.000	146.978	22.026	33.000	27.000	108.540	55.974	1.000
129.625	146.922	792.000	51.916	39.953	43.000	21.000	108.540	55.974	3.000
124.314	95.209	802.000	73.978	52.373	31.000	29.000	108.373	55.077	2.000
227.937	99.276	463.000	146.503	20.876	33.000	29.000	108.373	55.077	1.000
117.278	61.762	345.000	66.500	57.727	20.000	21.000	109.156	54.588	2.000
227.937	99.276	463.000	144.904	21.994	33.000	29.000	109.156	54.588	1.000
113.482	50.096	114.000	40.030	40.263	15.000	9.000	108.404	54.332	3.000
228.217	100.030	428.000	130.520	45.936	33.000	26.000	108.404	54.332	1.000
108.900	38.200	30.000	5.028	4.936	9.000	4.000	106.631	53.771	1.000
133.952	37.905	21.000	8.583	9.785	8.000	3.000	106.631	53.771	1.000
228.218	100.137	422.000	140.852	20.749	33.000	26.000	106.631	53.771	1.000
227.937	100.264	394.000	140.142	21.047	33.000	26.000	105.457	53.575	1.000
